date,new_confirmed,new_confirmed_smooth
2022-12-05,27841,27233.571428571428
2022-12-06,46787,28005.85714285714
2022-12-07,45331,28005.85714285714
2022-12-08,40256,28005.85714285714
2022-12-09,35826,28723.571428571428
2022-12-10,0,29717.571428571428
2022-12-11,0,30145.571428571428
2022-12-12,32865,30805.428571428572
2022-12-13,53745,31501.85714285714
2022-12-14,48327,31501.85714285714
2022-12-15,44875,31501.85714285714
2022-12-16,40701,31708.14285714286
2022-12-17,0,31889.571428571428
2022-12-18,0,32489.714285714286
2022-12-19,34309,32934.42857142857
2022-12-20,55015,33038.71428571428
2022-12-21,52528,33038.71428571428
2022-12-22,47988,33038.71428571428
2022-12-23,41431,28137.428571428572
2022-12-24,0,25154.285714285714
2022-12-25,0,26286.285714285714
2022-12-26,0,29936.428571428572
2022-12-27,34133,27431.428571428572
2022-12-28,60452,27431.571428571428
2022-12-29,73539,27431.714285714286
2022-12-30,23896,33257.857142857145
2022-12-31,1,33545.28571428572
2023-01-01,1,29002.571428571428
2023-01-02,40783,21485.85714285714
2023-01-03,36145,19953.428571428572
2023-01-04,28653,19953.285714285714
2023-01-05,20922,19953.14285714286
2023-01-06,13169,18488.85714285714
2023-01-07,0,16485.14285714286
