date,S,E,I,R,predicted_new
2022-08-10,95985883.24838857,-3.6322220964512513e-10,-4.468912282105567e-10,30014116.75161134,0.0
2022-08-11,95985883.24838857,-3.575277443162154e-10,-4.398850215021879e-10,30014116.751611345,0.0
2022-08-12,95985883.24838857,-3.883928122404022e-10,-4.778599222662414e-10,30014116.751611345,0.0
2022-08-13,95985883.24838857,-4.132213763019895e-10,-5.084077976379375e-10,30014116.751611345,0.0
2022-08-14,95985883.24838857,-4.3213361856281466e-10,-5.316765138832151e-10,30014116.751611345,0.0
2022-08-15,95985883.24838857,-4.452935879995284e-10,-5.478679090219121e-10,30014116.751611345,0.0
2022-08-16,95985883.24838857,-4.5291084511879563e-10,-5.572398162836619e-10,30014116.751611345,0.0
2022-08-17,95985883.24838857,-4.5524210657249913e-10,-5.601080875637918e-10,30014116.751611345,0.0
2022-08-18,95985883.24838857,-4.5259288977294253e-10,-5.568486168792182e-10,30014116.751611345,0.0
2022-08-19,95985883.24838857,-4.4531915750805264e-10,-5.478993638243444e-10,30014116.751611345,0.0
2022-08-20,95985883.24838857,-4.338289625565826e-10,-5.337623770269575e-10,30014116.751611345,0.0
2022-08-21,95985883.24838857,-4.1858409230331485e-10,-5.150058176041252e-10,30014116.751611345,0.0
2022-08-22,95985883.24838857,-4.0010171335426346e-10,-4.922659826180923e-10,30014116.751611345,0.0
2022-08-23,95985883.24838857,-3.7895601615187763e-10,-4.662493285321784e-10,30014116.751611345,0.0
2022-08-24,95985883.24838857,-3.5577985959024376e-10,-4.377344946666736e-10,30014116.751611345,0.0
2022-08-25,95985883.24838857,-3.3126641563028913e-10,-4.0757432665473687e-10,30014116.751611345,0.0
2022-08-26,95985883.24838857,-3.06170813914984e-10,-3.766978998982916e-10,30014116.75161134,0.0
2022-08-27,95985883.24838857,-2.8131178638454486e-10,-3.4611254302392344e-10,30014116.75161134,0.0
2022-08-28,95985883.24838857,-2.5757331189163714e-10,-3.169058613387767e-10,30014116.75161134,0.0
2022-08-29,95985883.24838857,-2.359062608165781e-10,-2.902477602864513e-10,30014116.75161134,0.0
2022-08-30,95985883.24838857,-2.1733003968253965e-10,-2.673924689028999e-10,30014116.75161134,0.0
2022-08-31,95985883.24838857,-2.029342357707511e-10,-2.4968056327232446e-10,30014116.75161134,0.0
2022-09-01,95985883.24838857,-1.6837834535824216e-10,-2.0716465129276405e-10,30014116.751611337,0.0
2022-09-02,95985883.24838857,-1.1367596779183712e-10,-1.3986146538010043e-10,30014116.751611337,0.0
2022-09-03,95985883.24838857,-5.800960394724836e-11,-7.137223711009117e-11,30014116.751611337,0.0
2022-09-04,95985883.24838857,-1.764564685955162e-12,-2.171034534894708e-12,30014116.751611333,0.0
2022-09-05,95985883.24838859,5.463513594666186e-11,6.722045574736199e-11,30014116.751611333,4.6087248694784e-11
2022-09-06,95985883.24838859,1.1072678072132131e-10,1.3623292859258753e-10,30014116.751611333,9.340312841767262e-11
2022-09-07,95985883.24838859,1.6600894922484042e-10,2.042494603107239e-10,30014116.751611333,1.4003617750665373e-10
2022-09-08,95985883.24838859,2.1994151786013532e-10,2.706055086657476e-10,30014116.75161133,1.8553077686543752e-10
2022-09-09,95985883.24838859,2.719456598462216e-10,3.3458891287566857e-10,30014116.75161133,2.293986594820656e-10
2022-09-10,95985883.24838859,3.2140384521821305e-10,3.9543989361253147e-10,30014116.75161133,2.711189104289118e-10
2022-09-11,95985883.24838859,3.6765984082732316e-10,4.523510530024148e-10,30014116.75161133,3.101379668626816e-10
2022-09-12,95985883.24838859,4.100187103408639e-10,5.044673746254309e-10,30014116.751611326,3.4586961802441226e-10
2022-09-13,95985883.24838859,4.477468142422461e-10,5.508862235157265e-10,30014116.751611326,3.77695005239473e-10
2022-09-14,95985883.24838859,4.800718098309798e-10,5.906573461614821e-10,30014116.751611326,4.049626219175647e-10
2022-09-15,95985883.24838859,5.06182651222674e-10,6.227828705049126e-10,30014116.751611326,4.269883135527203e-10
2022-09-16,95985883.24838859,5.252295893490363e-10,6.462173059422665e-10,30014116.751611326,4.430552777233043e-10
2022-09-17,95985883.24838859,5.363241719578737e-10,6.59867543323827e-10,30014116.751611326,4.5241406409201326e-10
2022-09-18,95985883.24838859,5.385392436130917e-10,6.625928549539108e-10,30014116.751611326,4.542825744058754e-10
2022-09-19,95985883.24838859,5.309089456946952e-10,6.532048945908689e-10,30014116.751611326,4.478460624962508e-10
2022-09-20,95985883.24838859,5.124287163987875e-10,6.304676974470863e-10,30014116.751611326,4.322571342788315e-10
2022-09-21,95985883.2483886,5.669122803329366e-10,6.975016625983193e-10,30014116.751611326,4.782165225122801e-10
2022-09-22,95985883.2483886,6.656064856492761e-10,8.1893028691701e-10,30014116.751611322,5.614696207756107e-10
2022-09-23,95985883.2483886,7.659694343515422e-10,9.424120533490594e-10,30014116.751611322,6.461303808902642e-10
2022-09-24,95985883.2483886,8.676277805708854e-10,1.0674876150139872e-09,30014116.75161132,7.318838684559528e-10
2022-09-25,95985883.2483886,9.701853587700552e-10,1.193669548803326e-09,30014116.75161132,8.183958996328055e-10
2022-09-26,95985883.2483886,1.0732231837434074e-09,1.320442355380619e-09,30014116.751611315,9.053130411413667e-10
2022-09-27,95985883.2483886,1.176299450616899e-09,1.4472624591814225e-09,30014116.751611315,9.922626102625985e-10
2022-09-28,95985883.2483886,1.2789495348480917e-09,1.5735582084133036e-09,30014116.75161131,1.0788526748378778e-09
2022-09-29,95985883.2483886,1.3806859922261497e-09,1.6987298750558413e-09,30014116.75161131,1.164672053268998e-09
2022-09-30,95985883.2483886,1.4809985588718397e-09,1.8221496548606264e-09,30014116.751611307,1.2492903145181691e-09
2022-10-01,95985883.24838862,1.5793541512375323e-09,1.94316166735126e-09,30014116.751611307,1.332257778108016e-09
2022-10-02,95985883.24838862,1.675196866107201e-09,2.0610819558233584e-09,30014116.751611307,1.4131055141215812e-09
2022-10-03,95985883.24838862,1.767947980596421e-09,2.175198487344544e-09,30014116.751611304,1.4913453432023211e-09
2022-10-04,95985883.24838862,1.857005952152374e-09,2.284771152754457e-09,30014116.751611304,1.5664698365541113e-09
2022-10-05,95985883.24838862,1.941746418553841e-09,2.3890317666647447e-09,30014116.7516113,1.6379523159412414e-09
2022-10-06,95985883.24838862,2.021522197911208e-09,2.487184067459068e-09,30014116.7516113,1.7052468536884173e-09
2022-10-07,95985883.24838862,2.095663288666464e-09,2.5784037172930983e-09,30014116.7516113,1.767788272680761e-09
2022-10-08,95985883.24838862,2.1634768695932012e-09,2.661838302094521e-09,30014116.751611296,1.8249921463638118e-09
2022-10-09,95985883.24838862,2.224247299796614e-09,2.736607331563031e-09,30014116.751611296,1.8762547987435245e-09
2022-10-10,95985883.24838862,2.277236118713501e-09,2.801802239170335e-09,30014116.751611296,1.920953304386268e-09
2022-10-11,95985883.24838862,2.321682046112263e-09,2.8564863821601527e-09,30014116.751611296,1.958445488418832e-09
2022-10-12,95985883.24838862,2.3568009820929053e-09,2.899695041548214e-09,30014116.751611292,1.9880699265284165e-09
2022-10-13,95985883.24838862,2.381786007087034e-09,2.9304354221222617e-09,30014116.751611292,2.009145944962642e-09
2022-10-14,95985883.24838862,2.3958073818578606e-09,2.947686652442049e-09,30014116.751611292,2.0209736205295427e-09
2022-10-15,95985883.24838862,2.3980125475001982e-09,2.9503997848393415e-09,30014116.751611292,2.022833780597571e-09
2022-10-16,95985883.24838862,2.3875261254404633e-09,2.9374977954179165e-09,30014116.751611292,2.0139880030955933e-09
2022-10-17,95985883.24838862,2.3634499174366767e-09,2.9078755840535633e-09,30014116.751611292,1.993678616512894e-09
2022-10-18,95985883.24838862,2.32486290557846e-09,2.8603999743940817e-09,30014116.751611296,1.9611286998991723e-09
2022-10-19,95985883.24838862,2.27082125228704e-09,2.7939097138592844e-09,30014116.751611296,1.9155420828645438e-09
2022-10-20,95985883.24838862,2.2003583003152455e-09,2.7072154736409947e-09,30014116.751611296,1.85610334557954e-09
2022-10-21,95985883.24838862,2.112484572747509e-09,2.5990998487030484e-09,30014116.7516113,1.7819778187751096e-09
2022-10-22,95985883.2483886,2.0215652322767416e-09,2.4872370474841274e-09,30014116.7516113,1.705283177506273e-09
2022-10-23,95985883.2483886,2.0592371228081276e-09,2.5335867406381414e-09,30014116.7516113,1.737061150618272e-09
2022-10-24,95985883.2483886,2.0951476825945125e-09,2.5777693767710575e-09,30014116.7516113,1.767353360285844e-09
2022-10-25,95985883.2483886,2.129166673734614e-09,2.619624717392159e-09,30014116.7516113,1.7960499448442624e-09
2022-10-26,95985883.24838862,2.1611604638084665e-09,2.65898834755697e-09,30014116.7516113,1.8230381791959222e-09
2022-10-27,95985883.24838862,2.190992025877417e-09,2.69569167586726e-09,30014116.751611296,1.8482024748103418e-09
2022-10-28,95985883.24838862,2.2185209384841274e-09,2.7295619344710406e-09,30014116.751611296,1.871424379724165e-09
2022-10-29,95985883.24838862,2.243603385652576e-09,2.7604221790625683e-09,30014116.751611296,1.8925825785411582e-09
2022-10-30,95985883.24838862,2.2660921568880544e-09,2.788091288882341e-09,30014116.751611296,1.9115528924322124e-09
2022-10-31,95985883.24838862,2.285836647177169e-09,2.812383966717102e-09,30014116.751611296,1.9282082791353416e-09
2022-11-01,95985883.24838862,2.302682856987841e-09,2.833110738899837e-09,30014116.751611296,1.9424188329556838e-09
2022-11-02,95985883.24838862,2.316473392269307e-09,2.850077955309775e-09,30014116.751611296,1.954051784765501e-09
2022-11-03,95985883.24838862,2.327047464452118e-09,2.863087789372389e-09,30014116.751611296,1.96297150200418e-09
2022-11-04,95985883.24838862,2.334240890448139e-09,2.8719382380593945e-09,30014116.751611296,1.9690394886782283e-09
2022-11-05,95985883.24838862,2.3378860926505516e-09,2.876423121888752e-09,30014116.751611296,1.9721143853612804e-09
2022-11-06,95985883.24838862,2.3378120989338495e-09,2.876332084924664e-09,30014116.751611296,1.972051969194093e-09
2022-11-07,95985883.24838862,2.3338445426538434e-09,2.8714505947775772e-09,30014116.751611296,1.9687051538845473e-09
2022-11-08,95985883.24838862,2.3258056626476574e-09,2.8615599426041816e-09,30014116.751611296,1.9619239897076475e-09
2022-11-09,95985883.24838862,2.313514303233731e-09,2.8464372431074103e-09,30014116.751611296,1.951555663505522e-09
2022-11-10,95985883.24838862,2.2967859142118193e-09,2.8258554345364397e-09,30014116.751611296,1.937444498687423e-09
2022-11-11,95985883.24838862,2.2754325508629895e-09,2.799583278686691e-09,30014116.751611296,1.9194319552297266e-09
2022-11-12,95985883.24838862,2.249262873949626e-09,2.7673853608998264e-09,30014116.751611296,1.8973566296759324e-09
2022-11-13,95985883.24838862,2.2180821497154272e-09,2.7290220900637543e-09,30014116.751611296,1.8710542551366644e-09
2022-11-14,95985883.24838862,2.181692249885406e-09,2.684249698612624e-09,30014116.751611296,1.840357701289669e-09
2022-11-15,95985883.24838862,2.1398916516658903e-09,2.6328202425268306e-09,30014116.7516113,1.8050969743798184e-09
2022-11-16,95985883.2483886,2.0924754377445222e-09,2.5744816013330107e-09,30014116.7516113,1.7650992172191063e-09
2022-11-17,95985883.2483886,2.0392352962902594e-09,2.508977478104045e-09,30014116.7516113,1.7201887091866524e-09
2022-11-18,95985883.2483886,1.979959520953374e-09,2.4360473994590583e-09,30014116.7516113,1.6701868662286988e-09
2022-11-19,95985883.2483886,1.914433010865452e-09,2.3554267155634175e-09,30014116.751611304,1.6149122408586116e-09
2022-11-20,95985883.2483886,1.8424372706393959e-09,2.266846600128734e-09,30014116.751611304,1.5541805221568808e-09
2022-11-21,95985883.2483886,1.7637504103694211e-09,2.1700340504128622e-09,30014116.751611304,1.4878045357711201e-09
2022-11-22,95985883.2483886,1.678147145631059e-09,2.0647118872199005e-09,30014116.751611307,1.4155942439160675e-09
2022-11-23,95985883.2483886,1.6147786508664625e-09,1.9867463227184006e-09,30014116.751611307,1.36214000411867e-09
2022-11-24,95985883.2483886,1.573374176623599e-09,1.9358042397145786e-09,30014116.751611307,1.3272134267498514e-09
2022-11-25,95985883.2483886,1.5309165738534465e-09,1.8835664377870096e-09,30014116.75161131,1.2913984870571937e-09
2022-11-26,95985883.2483886,1.4874950869441427e-09,1.8301427189618132e-09,30014116.75161131,1.2547704667868364e-09
2022-11-27,95985883.2483886,1.4432022106216433e-09,1.7756468843252996e-09,30014116.75161131,1.21740738949438e-09
2022-11-28,95985883.2483886,1.3981336899497204e-09,1.7201967340239661e-09,30014116.75161131,1.1793900205448842e-09
2022-11-29,95985883.2483886,1.352388520329964e-09,1.6639140672644999e-09,30014116.75161131,1.1408018671128693e-09
2022-11-30,95985883.2483886,1.3060689475017819e-09,1.6069246823137772e-09,30014116.751611315,1.1017291781823154e-09
2022-12-01,95985883.2483886,1.2592804675423985e-09,1.5493583764988635e-09,30014116.751611315,1.062260944546663e-09
2022-12-02,95985883.2483886,1.2121318268668565e-09,1.4913489462070134e-09,30014116.751611315,1.0224888988088127e-09
2022-12-03,95985883.2483886,1.1647350222280151e-09,1.4330341868856698e-09,30014116.751611315,9.825075153811242e-10
2022-12-04,95985883.2483886,1.1172053007165513e-09,1.3745558930424654e-09,30014116.751611315,9.424140104854187e-10
2022-12-05,95985883.2483886,1.0696611597609597e-09,1.316059858245222e-09,30014116.75161132,9.023083421529767e-10
2022-12-06,95985883.2483886,1.022224347127552e-09,1.2576958751219502e-09,30014116.75161132,8.62293210224539e-10
2022-12-07,95985883.2483886,9.750198609204574e-10,1.1996177353608493e-09,30014116.75161132,8.224740563503058e-10
2022-12-08,95985883.2483886,9.281759495816228e-10,1.1419832297103085e-09,30014116.75161132,7.829590639899387e-10
2022-12-09,95985883.2483886,8.818241118908119e-10,1.0849541479789055e-09,30014116.751611322,7.438591584125582e-10
2022-12-10,95985883.24838859,8.360990969656063e-10,1.028696279035407e-09,30014116.751611322,7.052880066967454e-10
2022-12-11,95985883.24838859,7.911389042614047e-10,9.733794108087693e-10,30014116.751611322,6.673620177305414e-10
2022-12-12,95985883.24838859,7.470847835714235e-10,9.191773302881371e-10,30014116.751611322,6.302003422114474e-10
2022-12-13,95985883.24838859,7.040812350266962e-10,8.662678235228448e-10,30014116.751611322,5.939248726464248e-10
2022-12-14,95985883.24838859,6.622760090960739e-10,8.148326756224154e-10,30014116.751611326,5.586602433518946e-10
2022-12-15,95985883.24838859,6.218201065862251e-10,7.650576707565609e-10,30014116.751611326,5.245338304537384e-10
2022-12-16,95985883.24838859,5.828677786416354e-10,7.171325921551828e-10,30014116.751611326,4.916757518872974e-10
2022-12-17,95985883.24838859,5.455765267446083e-10,6.712512221083717e-10,30014116.751611326,4.6021886739737373e-10
2022-12-18,95985883.24838859,5.101071027152643e-10,6.276113419664066e-10,30014116.751611326,4.3029877853822844e-10
2022-12-19,95985883.24838859,4.766235087115416e-10,5.864147321397561e-10,30014116.751611326,4.0205382867358355e-10
2022-12-20,95985883.24838859,4.452929972291954e-10,5.478671720990778e-10,30014116.75161133,3.756251029766207e-10
2022-12-21,95985883.24838859,4.1628607110179877e-10,5.121784403752183e-10,30014116.75161133,3.511564284299818e-10
2022-12-22,95985883.24838859,3.897764835007419e-10,4.795623145592132e-10,30014116.75161133,3.2879437382576884e-10
2022-12-23,95985883.24838859,3.659412379352324e-10,4.5023657130228727e-10,30014116.75161133,3.086882497655438e-10
2022-12-24,95985883.24838859,3.4496058825229543e-10,4.2442298631585434e-10,30014116.75161133,2.909901086603287e-10
2022-12-25,95985883.24838859,3.0543274638006025e-10,3.757898226061308e-10,30014116.75161133,2.576465574186052e-10
2022-12-26,95985883.24838859,2.6642233290646507e-10,3.277932780056358e-10,30014116.751611333,2.2473948080182528e-10
2022-12-27,95985883.24838857,2.2818273878836366e-10,2.807451126293283e-10,30014116.751611333,1.9248262573853149e-10
2022-12-28,95985883.24838857,1.907766627571932e-10,2.3472246799346005e-10,30014116.751611333,1.609288814899563e-10
2022-12-29,95985883.24838857,1.5426743346736396e-10,1.8980326064130977e-10,30014116.751611333,1.3013166868628733e-10
2022-12-30,95985883.24838857,1.1871900949625948e-10,1.4606618214318297e-10,30014116.751611333,1.0014493932666729e-10
2022-12-31,95985883.24838857,8.41959793442364e-11,1.0359069909641144e-10,30014116.751611333,7.102317677919357e-11
2023-01-01,95985883.24838857,5.07635614346246e-11,6.245705312535357e-11,30014116.751611337,4.2821395780918506e-11
2023-01-02,95985883.24838857,1.8487604113726883e-11,2.274626088139448e-11,30014116.751611337,1.559514243784942e-11
2023-01-03,95985883.24838857,-1.2565414349180896e-11,-1.5459885957054194e-11,30014116.751611337,0.0
2023-01-04,95985883.24838857,-4.232838576184936e-11,-5.2078820684554e-11,30014116.751611337,0.0
2023-01-05,95985883.24838857,-7.07335720090564e-11,-8.702720156864013e-11,30014116.751611337,0.0
2023-01-06,95985883.24838857,-9.77126050526065e-11,-1.20220911849821e-10,30014116.751611337,0.0
2023-01-07,95985883.24838857,-1.2319648693133103e-10,-1.515750597415783e-10,30014116.751611337,0.0
2023-01-08,95985883.24838857,-1.4711558976108853e-10,-1.8100397843036773e-10,30014116.75161134,0.0
2023-01-09,95985883.24838857,-1.6939965573476416e-10,-2.084212260756176e-10,30014116.75161134,0.0
2023-01-10,95985883.24838857,-1.8997779712226995e-10,-2.3373958580973e-10,30014116.75161134,0.0
2023-01-11,95985883.24838857,-2.0877849627054486e-10,-2.568710657380805e-10,30014116.75161134,0.0
2023-01-12,95985883.24838857,-2.2572960560355466e-10,-2.777268989390178e-10,30014116.75161134,0.0
2023-01-13,95985883.24838857,-2.407583476222921e-10,-2.962175434638642e-10,30014116.75161134,0.0
2023-01-14,95985883.24838857,-2.537913149047768e-10,-3.1225268233691523e-10,30014116.75161134,0.0
2023-01-15,95985883.24838857,-2.6475447010605505e-10,-3.2574122355543994e-10,30014116.75161134,0.0
2023-01-16,95985883.24838857,-2.7357314595820025e-10,-3.3659130008968083e-10,30014116.75161134,0.0
2023-01-17,95985883.24838857,-2.8017204527031253e-10,-3.4471026988285355e-10,30014116.75161134,0.0
2023-01-18,95985883.24838857,-2.84475240928519e-10,-3.500047158511473e-10,30014116.75161134,0.0
2023-01-19,95985883.24838857,-2.8640617589597347e-10,-3.523804458837247e-10,30014116.75161134,0.0
2023-01-20,95985883.24838857,-2.858876632128568e-10,-3.5174249284272177e-10,30014116.75161134,0.0
2023-01-21,95985883.24838857,-2.8284188599637663e-10,-3.479951145632478e-10,30014116.75161134,0.0
2023-01-22,95985883.24838857,-2.7719039744076747e-10,-3.4104179385338553e-10,30014116.75161134,0.0
2023-01-23,95985883.24838857,-2.688541208172908e-10,-3.3078523849419115e-10,30014116.75161134,0.0
2023-01-24,95985883.24838857,-2.5775334947423475e-10,-3.1712738123969417e-10,30014116.75161134,0.0
2023-01-25,95985883.24838857,-1.90327882432609e-10,-2.341703153805764e-10,30014116.751611337,0.0
2023-01-26,95985883.24838857,-2.0012618783889418e-10,-2.4622568117106754e-10,30014116.751611337,0.0
2023-01-27,95985883.24838857,-2.0836268752338007e-10,-2.563594759886487e-10,30014116.75161134,0.0
2023-01-28,95985883.24838857,-2.1510973255392152e-10,-2.646607171226751e-10,30014116.75161134,0.0
2023-01-29,95985883.24838857,-2.2043967399837314e-10,-2.712184218625016e-10,30014116.75161134,0.0
2023-01-30,95985883.24838857,-2.2442486292458983e-10,-2.7612160749748335e-10,30014116.75161134,0.0
2023-01-31,95985883.24838857,-2.2713765040042635e-10,-2.7945929131697537e-10,30014116.75161134,0.0
2023-02-01,95985883.24838857,-2.2865038749373744e-10,-2.8132049061033266e-10,30014116.75161134,0.0
2023-02-02,95985883.24838857,-2.2903542527237786e-10,-2.8179422266691037e-10,30014116.75161134,0.0
2023-02-03,95985883.24838857,-2.2836511480420243e-10,-2.809695047760636e-10,30014116.75161134,0.0
2023-02-04,95985883.24838857,-2.267118071570659e-10,-2.789353542271472e-10,30014116.75161134,0.0
2023-02-05,95985883.24838857,-2.2414785339882303e-10,-2.7578078830951637e-10,30014116.75161134,0.0
2023-02-06,95985883.24838857,-2.2074560459732858e-10,-2.715948243125261e-10,30014116.75161134,0.0
2023-02-07,95985883.24838857,-2.1657741182043733e-10,-2.6646647952553147e-10,30014116.75161134,0.0
2023-02-08,95985883.24838857,-2.117156261360041e-10,-2.6048477123788754e-10,30014116.75161134,0.0
2023-02-09,95985883.24838857,-2.062325986118836e-10,-2.537387167389494e-10,30014116.75161134,0.0
2023-02-10,95985883.24838857,-2.0020068031593064e-10,-2.4631733331807195e-10,30014116.751611337,0.0
2023-02-11,95985883.24838857,-1.9369222231599993e-10,-2.3830963826461036e-10,30014116.751611337,0.0
2023-02-12,95985883.24838857,-1.8677957567994633e-10,-2.2980464886791972e-10,30014116.751611337,0.0
2023-02-13,95985883.24838857,-1.7953509147562453e-10,-2.20891382417355e-10,30014116.751611337,0.0
2023-02-14,95985883.24838857,-1.7203112077088937e-10,-2.1165885620227123e-10,30014116.751611337,0.0
2023-02-15,95985883.24838857,-1.6434001463359558e-10,-2.0219608751202356e-10,30014116.751611337,0.0
2023-02-16,95985883.24838857,-1.5653412413159793e-10,-1.9259209363596695e-10,30014116.751611337,0.0
2023-02-17,95985883.24838857,-1.4868580033275122e-10,-1.8293589186345652e-10,30014116.751611337,0.0
2023-02-18,95985883.24838857,-1.4086739430491018e-10,-1.7331649948384726e-10,30014116.751611337,0.0
2023-02-19,95985883.24838857,-1.3315125711592962e-10,-1.6382293378649428e-10,30014116.751611337,0.0
2023-02-20,95985883.24838857,-1.256097398336643e-10,-1.5454421206075258e-10,30014116.751611337,0.0
2023-02-21,95985883.24838857,-1.1831519352596897e-10,-1.4556935159597723e-10,30014116.751611337,0.0
2023-02-22,95985883.24838857,-1.1133996926069844e-10,-1.3698736968152332e-10,30014116.751611337,0.0
2023-02-23,95985883.24838857,-1.0475641810570745e-10,-1.2888728360674584e-10,30014116.751611337,0.0
2023-02-24,95985883.24838857,-9.863689112885078e-11,-1.2135811066099986e-10,30014116.751611337,0.0
2023-02-25,95985883.24838857,-9.30537393979832e-11,-1.1448886813364045e-10,30014116.751611337,0.0
2023-02-26,95985883.24838857,-6.89139964203285e-11,-8.478848440283065e-11,30014116.751611337,0.0
2023-02-27,95985883.24838857,-4.180919708138589e-11,-5.144003732287446e-11,30014116.751611337,0.0
2023-02-28,95985883.24838857,-1.430976179518582e-11,-1.760604907563961e-11,30014116.751611337,0.0
2023-03-01,95985883.24838857,1.3531335413886236e-11,1.664830363584841e-11,30014116.751611337,1.1414300921959059e-11
2023-03-02,95985883.24838857,4.166112052144552e-11,5.1257844108564724e-11,30014116.751611333,3.5143067429777114e-11
2023-03-03,95985883.24838857,7.002661950310656e-11,8.615739563948518e-11,30014116.751611333,5.90706694202632e-11
2023-03-04,95985883.24838859,9.85748583344849e-11,1.2128178152558398e-10,30014116.751611333,8.315242086908053e-11
2023-03-05,95985883.24838859,1.2725286299119498e-10,1.5656582506383738e-10,30014116.751611333,1.0734363575189376e-10
2023-03-06,95985883.24838859,1.5600765944885176e-10,1.919443495512206e-10,30014116.751611333,1.3159962804436677e-10
