date,new_confirmed,new_confirmed_smooth
2021-05-30,430,549.4285714285714
2021-05-31,459,564.8571428571429
2021-06-01,677,595.0
2021-06-02,681,606.0
2021-06-03,695,613.8571428571429
2021-06-04,744,613.1428571428571
2021-06-05,556,602.2857142857143
2021-06-06,485,592.2857142857143
2021-06-07,454,572.4285714285714
2021-06-08,601,546.5714285714286
2021-06-09,611,531.7142857142857
2021-06-10,556,519.4285714285714
2021-06-11,563,508.0
2021-06-12,452,499.85714285714283
2021-06-13,399,489.7142857142857
2021-06-14,374,482.7142857142857
2021-06-15,544,471.14285714285717
2021-06-16,540,467.85714285714283
2021-06-17,507,461.85714285714283
2021-06-18,482,464.85714285714283
2021-06-19,429,479.14285714285717
2021-06-20,357,489.14285714285717
2021-06-21,395,507.2857142857143
2021-06-22,644,533.8571428571429
2021-06-23,610,560.2857142857143
2021-06-24,634,580.8571428571429
2021-06-25,668,609.4285714285714
2021-06-26,614,630.8571428571429
2021-06-27,501,652.5714285714286
2021-06-28,595,680.0
2021-06-29,794,697.8571428571429
2021-06-30,762,716.1428571428571
2021-07-01,826,746.1428571428571
2021-07-02,793,767.7142857142857
2021-07-03,742,827.4285714285714
2021-07-04,711,900.7142857142857
2021-07-05,746,970.7142857142857
2021-07-06,1212,1054.2857142857142
2021-07-07,1275,1137.4285714285713
2021-07-08,1316,1193.0
2021-07-09,1378,1250.7142857142858
2021-07-10,1324,1308.2857142857142
2021-07-11,1100,1354.7142857142858
2021-07-12,1150,1386.0
2021-07-13,1615,1396.857142857143
2021-07-14,1600,1415.0
2021-07-15,1535,1436.7142857142858
2021-07-16,1454,1455.0
2021-07-17,1451,1479.142857142857
2021-07-18,1252,1513.142857142857
2021-07-19,1278,1526.7142857142858
2021-07-20,1784,1551.7142857142858
2021-07-21,1838,1556.7142857142858
2021-07-22,1630,1566.142857142857
2021-07-23,1629,1578.5714285714287
2021-07-24,1486,1594.5714285714287
2021-07-25,1318,1570.857142857143
2021-07-26,1365,1581.857142857143
2021-07-27,1896,1569.0
2021-07-28,1672,1562.7142857142858
2021-07-29,1707,1548.0
2021-07-30,1539,1524.5714285714287
2021-07-31,1442,1499.857142857143
2021-08-01,1215,1514.7142857142858
2021-08-02,1201,1514.2857142857142
2021-08-03,1723,1554.7142857142858
2021-08-04,1776,1595.5714285714287
2021-08-05,1704,1635.142857142857
2021-08-06,1822,1683.4285714285713
2021-08-07,1728,1754.2857142857142
2021-08-08,1492,1784.2857142857142
2021-08-09,1539,1825.142857142857
2021-08-10,2219,1840.4285714285713
2021-08-11,1986,1853.142857142857
2021-08-12,1990,1861.857142857143
2021-08-13,1929,1838.142857142857
2021-08-14,1817,1778.7142857142858
2021-08-15,1553,1802.2857142857142
2021-08-16,1373,1811.0
2021-08-17,1803,1804.0
2021-08-18,2151,1776.857142857143
2021-08-19,2051,1757.2857142857142
